reads,mean,sd,max,perc_compl,sd_upr_perc_compl,sd_lwr_perc_compl,max_perc_compl
0,0,0,0,0,0,0,0
1000,10.25,3.18257566740963,19,1.07442348008386,1.40802679951883,0.740820160648885,1.9916142557652
2000,18.68,3.89737026076494,27,1.958071278826,2.36660065626467,1.54954190138732,2.83018867924528
3000,26.88,4.55556048287489,39,2.81761006289308,3.29513212608751,2.34008799969865,4.08805031446541
4000,34.35,5.04399833385373,50,3.60062893081761,4.12934993017335,3.07190793146187,5.24109014675052
5000,41.14,5.38801513274667,57,4.31236897274633,4.87715043320196,3.74758751229071,5.9748427672956
6000,49.16,4.85074189889515,61,5.15303983228511,5.6615033436997,4.64457632087053,6.39412997903564
7000,53.65,5.97363737050915,70,5.62368972746331,6.24985716672004,4.99752228820659,7.33752620545073
8000,58.2,6.71497647731614,75,6.10062893081761,6.80450487183607,5.39675298979915,7.86163522012579
9000,65.07,6.10059609606084,84,6.82075471698113,7.46023019874851,6.18127923521375,8.80503144654088
10000,69.91,6.86683583198509,89,7.32809224318658,8.04788635555399,6.60829813081917,9.32914046121593
11000,75.12,6.14024643337922,87,7.87421383647799,8.51784553809007,7.23058213486591,9.11949685534591
12000,80.43,5.51628443242315,94,8.43081761006289,9.00904448977182,7.85259073035397,9.85324947589099
13000,85.15,6.49066929359276,98,8.92557651991614,9.60594017752545,8.24521286230684,10.272536687631
14000,88.55,6.96219952473514,107,9.28197064989518,10.0117609564712,8.55218034331917,11.2159329140461
15000,93.47,6.88939310634379,107,9.79769392033543,10.5198525268704,9.07553531380044,11.2159329140461
16000,97.19,6.71752569888285,112,10.1876310272537,10.8917741822728,9.4834878722345,11.7400419287212
17000,101.57,7.19041870909624,118,10.646750524109,11.4004631770541,9.89303787116392,12.3689727463312
18000,104.51,6.93475364240202,121,10.9549266247379,11.6818400044447,10.2280132450312,12.6834381551363
19000,107.9,6.86890225449585,127,11.3102725366876,12.0302832551882,10.590261818187,13.3123689727463
20000,111.43,6.40273773514506,128,11.6802935010482,12.3514400141661,11.0091469879303,13.4171907756813
21000,113.88,7.01553830990736,136,11.937106918239,12.6724882924431,11.2017255440349,14.2557651991614
22000,118.07,7.25475114262468,138,12.3763102725367,13.1367663671514,11.6158541779219,14.4654088050314
23000,122.4,6.68180100320749,142,12.8301886792453,13.5305871072545,12.1297902512361,14.8846960167715
24000,126.1,6.89532120683689,140,13.2180293501048,13.9408093508215,12.4952493493882,14.6750524109015
25000,127.93,7.70708056978068,143,13.4098532494759,14.2177233301657,12.6019831687861,14.9895178197065
26000,129.55,7.46895933416119,148,13.5796645702306,14.3625743536857,12.7967547867756,15.5136268343816
27000,132.72,6.92102637334999,151,13.9119496855346,14.6374241481499,13.1864752229193,15.8280922431866
28000,135.66,7.58816196586512,156,14.2201257861635,15.0155306043884,13.4247209679387,16.3522012578616
29000,140.58,6.86696086454201,160,14.7358490566038,15.4556562751092,14.0160418380983,16.7714884696017
30000,141.38,6.95262467698278,160,14.8197064989518,15.5484931527236,14.09091984518,16.7714884696017
31000,145.03,7.04596022949006,160,15.2023060796646,15.9408763343281,14.463735825001,16.7714884696017
32000,144.36,7.2467617289073,168,15.1320754716981,15.8916941015626,14.3724568418336,17.6100628930818
33000,146.92,7.65503729315514,167,15.4004192872117,16.202834097815,14.5980044766085,17.5052410901468
34000,148.9,7.34090518184841,163,15.6079664570231,16.3774533733594,14.8384795406868,17.0859538784067
35000,154.16,7.42058289523475,176,16.1593291404612,16.9371680183684,15.381490262554,18.4486373165618
36000,156,6.82686316005093,171,16.3522012578616,17.0678053626888,15.6365971530345,17.9245283018868
37000,155.92,6.59304806810043,171,16.3438155136268,17.0349106989623,15.6527203282914,17.9245283018868
38000,159.18,7.16667371387955,172,16.685534591195,17.4367582509308,15.9343109314592,18.0293501048218
39000,159.54,7.41200227858693,175,16.7232704402516,17.5002098824515,15.9463309980517,18.3438155136268
40000,162.68,7.13913669341558,181,17.0524109014675,17.8007480810708,16.3040737218642,18.9727463312369
41000,164.78,6.39377854170787,186,17.272536687631,17.94274408194,16.602329293322,19.4968553459119
42000,166.6,6.92820323027551,187,17.4633123689727,18.1895391226704,16.7370856152751,19.601677148847
43000,166.66,6.62291705391441,188,17.4696016771488,18.1638277834292,16.7753755708685,19.706498951782
44000,170.13,7.52323673089521,187,17.8333333333333,18.6219325713727,17.044734095294,19.601677148847
45000,171.36,7.47185966601935,188,17.9622641509434,18.7454779524129,17.1790503494739,19.706498951782
46000,173.64,6.52813646123958,190,18.2012578616352,18.8855488953081,17.5169668279623,19.916142557652
47000,174.53,7.59778675907423,191,18.2945492662474,19.0909629726493,17.4981355598455,20.020964360587
48000,176.65,7.83591189023429,195,18.5167714884696,19.3381459004438,17.6953970764954,20.440251572327
49000,178.43,7.01118154569304,197,18.7033542976939,19.4382789880181,17.9684296073697,20.6498951781971
50000,179.54,6.78593316271896,191,18.8197064989518,19.5310202476645,18.1083927502391,20.020964360587
51000,181.4,7.49814791946799,200,19.0146750524109,19.8006444360029,18.2287056688189,20.9643605870021
52000,182.35,7.06445791668162,197,19.1142557651992,19.8547649807842,18.3737465496141,20.6498951781971
53000,183.05,6.80815761428965,201,19.1876310272537,19.9012743830492,18.4739876714581,21.0691823899371
54000,184.8,6.45575461714335,201,19.3710691823899,20.0477730206649,18.694365344115,21.0691823899371
55000,185.88,6.41223577832005,206,19.4842767295597,20.1564188446876,18.8121346144319,21.5932914046122
56000,189.01,6.68708237627373,211,19.8123689727463,20.5133210038023,19.1114169416904,22.1174004192872
57000,189.65,6.65510360854014,204,19.8794549266247,20.5770548855912,19.1818549676583,21.3836477987421
58000,191.55,6.92874994191418,206,20.0786163522013,20.8049004131986,19.352332291204,21.5932914046122
59000,192.06,6.44451062313634,210,20.1320754716981,20.8076006942491,19.4565502491471,22.0125786163522
60000,192.67,6.70753383152184,205,20.1960167714885,20.8991125609562,19.4929209820208,21.4884696016771
61000,194.74,6.09457450392055,209,20.4129979035639,21.0518421911866,19.7741536159412,21.9077568134172
62000,195.19,6.72503989699404,212,20.4601677148847,21.1650985216975,19.7552369080719,22.2222222222222
63000,197.41,7.04974388817699,213,20.6928721174004,21.4318389819892,19.9539052528116,22.3270440251572
64000,197.15,7.25909391346086,215,20.6656184486373,21.4265297603208,19.9047071369538,22.5366876310273
65000,199.72,7.68190843291673,222,20.9350104821803,21.7402419741003,20.1297789902603,23.2704402515723
66000,200.12,6.19918534889053,213,20.9769392033543,21.6267489883533,20.3271294183553,22.3270440251572
67000,202.39,6.80002228160342,218,21.2148846960168,21.9276752915727,20.5020941004609,22.8511530398323
68000,202.31,6.47246693949288,219,21.206498951782,21.8849546058169,20.5280432977471,22.9559748427673
69000,202.72,6.43550756162694,219,21.2494758909853,21.924057396397,20.5748943855737,22.9559748427673
70000,205.83,7.00656978856417,229,21.5754716981132,22.3099129757405,20.8410304204859,24.0041928721174
71000,206.1,7.34090518184841,225,21.6037735849057,22.373260501242,20.8342866685693,23.5849056603774
72000,206.1,6.13567149108104,221,21.6037735849057,22.2469257328177,20.9606214369936,23.1656184486373
73000,208.03,7.36145434686721,226,21.8060796645702,22.5777205814326,21.0344387477078,23.6897274633124
74000,208.96,6.44936767709389,223,21.9035639412998,22.5795982890036,21.227529593596,23.3752620545073
75000,209,6.35641726163728,226,21.9077568134172,22.5740479309892,21.2414656958451,23.6897274633124
76000,209.81,6.82345183536126,225,21.9926624737945,22.7079089974173,21.2774159501718,23.5849056603774
77000,211.21,6.53088234792392,232,22.1394129979036,22.8239918603694,21.4548341354377,24.3186582809224
78000,211.35,6.44224535798857,226,22.1540880503145,22.8293758236885,21.4788002769404,23.6897274633124
79000,213,6.29253204965693,230,22.3270440251572,22.9866385796286,21.6674494706859,24.1090146750524
80000,213.22,5.90254182534948,225,22.3501048218029,22.9688198978354,21.7313897457705,23.5849056603774
81000,215.68,6.51785426673719,237,22.6079664570231,23.2911796925301,21.924753221516,24.8427672955975
82000,215.19,6.8130815941159,238,22.5566037735849,23.2707632698235,21.8424442773463,24.9475890985325
83000,216.99,7.10881512808235,233,22.7452830188679,23.4904418373252,22.0001242004107,24.4234800838574
84000,219.31,6.09304123694822,232,22.9884696016771,23.6271531694914,22.3497860338629,24.3186582809224
85000,217.84,6.01298258736541,232,22.8343815513627,23.4646732271871,22.2040898755382,24.3186582809224
86000,219.05,6.20910865608183,232,22.961215932914,23.6120658968639,22.3103659689642,24.3186582809224
87000,217.49,7.57520543442469,237,22.7976939203354,23.5917406115749,22.0036472290959,24.8427672955975
88000,220.91,6.67589512781438,239,23.1561844863732,23.8559638498757,22.4564051228706,25.0524109014675
89000,220.98,5.85684439460588,238,23.1635220125786,23.777447001531,22.5495970236262,24.9475890985325
90000,222.08,6.50202765576736,238,23.2788259958071,23.960380257418,22.5972717341963,24.9475890985325
91000,223.68,6.70425765518232,241,23.4465408805031,24.1492932552602,22.7437885057461,25.2620545073375
92000,224.74,6.03963340917077,245,23.5576519916143,24.1907372546301,22.9245667285985,25.6813417190776
93000,225,5.75598064028304,243,23.5849056603774,24.1882579287508,22.9815533920039,25.4716981132075
94000,223.85,6.0875348712004,236,23.4643605870021,24.1024669676311,22.8262542063731,24.7379454926625
95000,225.49,5.80403029598982,238,23.6362683438155,24.2446572637306,23.0278794239004,24.9475890985325
96000,226.68,6.20342036641273,241,23.7610062893082,24.4112599964793,23.110752582137,25.2620545073375
97000,227.03,6.34441614032498,243,23.7976939203354,24.4627270587343,23.1326607819366,25.4716981132075
98000,226.45,5.85062372570634,238,23.7368972746331,24.350170201856,23.1236243474102,24.9475890985325
99000,229.49,6.52035662406977,244,24.0555555555556,24.7390310926698,23.3720800184413,25.5765199161426
1e+05,229.49,6.08939299690101,244,24.0555555555556,24.6938567082705,23.4172544028406,25.5765199161426
101000,229.96,6.42268706157392,246,24.104821802935,24.7780594404166,23.4315841654535,25.7861635220126
102000,230.53,5.71097649489582,247,24.164570230608,24.7632050833224,23.5659353778935,25.8909853249476
103000,232.23,5.84627136634016,246,24.3427672955975,24.9555840006646,23.7299505905304,25.7861635220126
104000,232.06,5.49162815547264,245,24.3249475890985,24.9005899534038,23.7493052247932,25.6813417190776
105000,231.95,5.50917508353203,245,24.3134171907757,24.8908988557161,23.7359355258352,25.6813417190776
106000,232.99,6.01596361207564,250,24.4224318658281,25.0530360180373,23.7918277136189,26.2054507337526
107000,233.14,5.78227874412394,248,24.4381551362683,25.0442640193002,23.8320462532365,25.9958071278826
108000,233.48,5.3000476460599,246,24.4737945492662,25.0293550991677,23.9182339993648,25.7861635220126
109000,234.38,6.67541849783309,249,24.5681341719078,25.2678635741963,23.8684047696192,26.1006289308176
110000,234.78,5.96890934659581,253,24.6100628930818,25.2357347323476,23.984391053816,26.5199161425577
111000,234.55,6.2302212292708,249,24.5859538784067,25.2390169003429,23.9328908564706,26.1006289308176
112000,237.25,5.74785862629543,253,24.8689727463312,25.4714736505551,24.2664718421074,26.5199161425577
113000,236.34,5.8399875466866,251,24.7735849056604,25.3857429294221,24.1614268818987,26.3102725366876
114000,237.63,5.16721404725032,254,24.9088050314465,25.4504417240304,24.3671683388626,26.6247379454927
115000,238.29,6.31543723543726,258,24.9779874213836,25.6399829387251,24.3159919040422,27.0440251572327
116000,239.51,5.51489260131513,254,25.1058700209644,25.6839510064272,24.5277890355016,26.6247379454927
117000,237.6,6.64997911442,257,24.9056603773585,25.6027231776122,24.2085975771048,26.9392033542977
118000,239.46,6.1256539539576,254,25.1006289308176,25.7427310224274,24.4585268392078,26.6247379454927
119000,240.2,5.98989047302101,252,25.1781970649895,25.8060681837548,24.5503259462242,26.4150943396226
120000,241.55,5.36990303318957,255,25.3197064989518,25.8825894164769,24.7568235814267,26.7295597484277
121000,241.23,5.57022205458398,254,25.2861635220126,25.8700442405224,24.7022828035027,26.6247379454927
122000,241.41,5.7068008338802,256,25.3050314465409,25.9032285989392,24.7068342941425,26.8343815513627
123000,242.27,5.48433029529393,259,25.395178197065,25.9700555865088,24.8203008076212,27.1488469601677
124000,242.57,5.70354311287326,254,25.4266247379455,26.0244804101544,24.8287690657366,26.6247379454927
125000,242.87,5.4581141524349,257,25.458071278826,26.0302006449093,24.8859419127427,26.9392033542977
126000,242.71,6.08076118308034,257,25.4412997903564,26.0786961407841,24.8039034399287,26.9392033542977
127000,243.34,5.59079329764298,255,25.5073375262055,26.0933745595014,24.9213004929095,26.7295597484277
128000,244.53,5.46329348997249,257,25.6320754716981,26.2047477452801,25.0594031981161,26.9392033542977
129000,243.92,5.53534100123922,261,25.5681341719078,26.1483585955177,24.9879097482978,27.3584905660377
130000,245.5,5.72165830309481,260,25.7337526205451,26.3335071596535,25.1339980814366,27.2536687631027
131000,246.04,5.79606275279551,257,25.79035639413,26.3979101418025,25.1828026464575,26.9392033542977
132000,246.39,5.02497801392245,255,25.8270440251572,26.3537712802854,25.3003167700291,26.7295597484277
133000,246.58,5.07156860160721,258,25.8469601677149,26.3785711322439,25.3153492031858,27.0440251572327
134000,247.09,5.36372966876556,259,25.9004192872117,26.4626551015478,25.3381834728757,27.1488469601677
135000,246.81,5.70609279187562,261,25.8710691823899,26.4691921165488,25.2729462482311,27.3584905660377
136000,247.29,5.10554264075482,259,25.9213836477987,26.4565558323642,25.3862114632332,27.1488469601677
137000,248.37,6.13098604622371,265,26.0345911949686,26.6772522061031,25.391930183834,27.7777777777778
138000,248.79,5.31682102939208,260,26.0786163522013,26.6359351183849,25.5212975860176,27.2536687631027
139000,249.8,6.26679561440512,267,26.1844863731656,26.8413831880928,25.5275895582385,27.9874213836478
140000,249.72,5.09124818495505,262,26.1761006289308,26.7097744428674,25.6424268149942,27.4633123689727
141000,250.4,5.52862157916931,265,26.2473794549266,26.8268995366006,25.6678593732527,27.7777777777778
142000,250.36,5.12178946001564,262,26.2431865828092,26.7800617882616,25.7063113773569,27.4633123689727
143000,250.02,4.96651413229265,262,26.2075471698113,26.7281461354604,25.6869482041622,27.4633123689727
144000,250.35,5.95670405780942,266,26.2421383647799,26.8665308236698,25.61774590589,27.8825995807128
145000,251.84,4.53208538972932,263,26.398322851153,26.8733842127599,25.9232614895462,27.5681341719078
146000,251.94,4.90479048451304,266,26.4088050314465,26.9229340130517,25.8946760498414,27.8825995807128
147000,252.91,5.05943463124871,263,26.5104821802935,27.0408212401728,25.9801431204142,27.5681341719078
148000,252.28,5.12683571459477,266,26.4444444444444,26.9818486073999,25.907040281489,27.8825995807128
149000,251.77,5.4547819814037,266,26.3909853249476,26.9627654068557,25.8192052430394,27.8825995807128
150000,252.98,5.22615798390436,267,26.517819706499,27.065635008795,25.9700044042029,27.9874213836478
151000,253.22,5.4875064713153,267,26.5429769392034,27.1181872611442,25.9677666172626,27.9874213836478
152000,254.47,4.71073349925573,265,26.6740041928721,27.1677917714105,26.1802166143338,27.7777777777778
153000,254.27,4.46502683602962,264,26.6530398322851,27.1210719953909,26.1850076691793,27.6729559748428
154000,254.11,5.03501878262774,264,26.6362683438155,27.1640480904222,26.1084885972088,27.6729559748428
155000,255.23,5.27210114708078,266,26.7536687631027,27.3062999105955,26.20103761561,27.8825995807128
156000,255.16,4.91487126952066,267,26.7463312368973,27.2615169045619,26.2311455692326,27.9874213836478
157000,255.51,5.02216300134924,268,26.7830188679245,27.3094510483595,26.2565866874896,28.0922431865828
158000,254.8,5.44021687030578,268,26.7085953878407,27.2788487285436,26.1383420471378,28.0922431865828
159000,256.12,4.80168320656013,266,26.8469601677149,27.3502812585493,26.3436390768805,27.8825995807128
160000,256.57,4.91185948866248,265,26.8941299790356,27.4089999464007,26.3792600116706,27.7777777777778
161000,256.52,4.91026547863831,267,26.8888888888889,27.4035917692493,26.3741860085285,27.9874213836478
162000,256.84,5.77825949817788,270,26.9224318658281,27.5281194442534,26.3167442874027,28.3018867924528
163000,257.2,4.64497121366296,266,26.9601677148847,27.4470619720821,26.4732734576873,27.8825995807128
164000,256.83,5.07530165297462,269,26.9213836477987,27.4533859175026,26.3893813780949,28.1970649895178
165000,257.95,4.33770176080105,266,27.038784067086,27.4934697862475,26.5840983479244,27.8825995807128
166000,258.38,4.23735194610402,268,27.083857442348,27.5280243130088,26.6396905716872,28.0922431865828
167000,258.6,5.03923996193269,269,27.1069182389937,27.6351404572257,26.5786960207618,28.1970649895178
168000,259.68,4.70950039169697,275,27.2201257861635,27.7137841081443,26.7264674641827,28.8259958071279
169000,259.5,4.81894409826699,271,27.2012578616352,27.7063882702586,26.6961274530118,28.4067085953878
170000,258.75,4.66314802413021,271,27.122641509434,27.6114410926761,26.6338419261918,28.4067085953878
171000,259.6,4.27347940940708,269,27.2117400419287,27.6596938584284,26.763786225429,28.1970649895178
172000,259.71,4.98744889343705,273,27.2232704402516,27.7460638253079,26.7004770551953,28.6163522012579
173000,260.7,4.39581986928859,270,27.3270440251572,27.7878217892336,26.8662662610809,28.3018867924528
174000,260.86,4.69476390043291,272,27.3438155136268,27.8359291300244,26.8517018972293,28.5115303983228
175000,260.3,5.20392237459477,273,27.2851153039832,27.8305998296221,26.7396307783444,28.6163522012579
176000,260.38,4.35259124029015,270,27.293501048218,27.7497475094644,26.8372545869717,28.3018867924528
177000,261.21,4.94269177879847,273,27.3805031446541,27.8986050082598,26.8624012810484,28.6163522012579
178000,262.24,4.48143195008385,275,27.4884696016772,27.9582213784155,27.0187178249388,28.8259958071279
179000,261.33,4.33928495715526,272,27.3930817610063,27.8479334336641,26.9382300883485,28.5115303983228
180000,261.98,4.3877239215932,273,27.461215932914,27.9211450651565,27.0012868006716,28.6163522012579
181000,262.1,5.41322734632772,275,27.4737945492663,28.0412187994054,26.9063702991271,28.8259958071279
182000,262.03,4.32389414834135,271,27.4664570230608,27.9196954033901,27.0132186427315,28.4067085953878
183000,263.02,4.98681088755959,274,27.5702306079665,28.0929571160964,27.0475040998365,28.7211740041929
184000,263.68,4.34120497167095,275,27.6394129979036,28.0944659299445,27.1843600658626,28.8259958071279
185000,263.41,4.40636591831189,272,27.6111111111111,28.07299433106,27.1492278911623,28.5115303983228
186000,263.47,3.8884833843419,273,27.6174004192872,28.0249982583168,27.2098025802577,28.6163522012579
187000,263.5,4.418738793508,277,27.6205450733753,28.0837252404096,27.1573649063409,29.0356394129979
188000,264.22,4.73879326581796,276,27.6960167714885,28.1927456253478,27.1992879176291,28.9308176100629
189000,264.13,4.70257827412181,275,27.6865828092243,28.1795155423608,27.1936500760879,28.8259958071279
190000,263.87,4.13815700938757,272,27.6593291404612,28.0930982190134,27.2255600619091,28.5115303983228
191000,264.7,4.41645225322889,274,27.7463312368973,28.2092717246571,27.2833907491374,28.7211740041929
192000,265.29,4.28361925705284,274,27.8081761006289,28.2571927942403,27.3591594070175,28.7211740041929
193000,265.16,4.06443058245506,277,27.7945492662474,28.2205902078045,27.3685083246903,29.0356394129979
194000,265.18,4.38173435520639,275,27.7966457023061,28.2559469974011,27.3373444072111,28.8259958071279
195000,265.68,4.58341322244425,276,27.8490566037736,28.3294982413464,27.3686149662008,28.9308176100629
196000,265.86,4.54388255645639,276,27.8679245283019,28.3442224901946,27.3916265664092,28.9308176100629
197000,265.95,4.44352894611361,277,27.877358490566,28.3431372060916,27.4115797750405,29.0356394129979
198000,265.52,4.04639757479827,277,27.832285115304,28.2564358044862,27.4081344261218,29.0356394129979
199000,266.89,3.98201766024018,276,27.9758909853249,28.3932932557904,27.5584887148595,28.9308176100629
2e+05,266.35,4.77657372660117,279,27.91928721174,28.4199762816144,27.4185981418657,29.2452830188679
201000,266.77,4.29435852619633,277,27.9633123689727,28.413454772138,27.5131699658075,29.0356394129979
202000,267.35,3.9806983804302,275,28.0241090146751,28.4413729958522,27.6068450334979,28.8259958071279
203000,267.22,4.60474064021377,278,28.0104821802935,28.4931593962488,27.5278049643382,29.1404612159329
204000,267.48,3.88594982734029,279,28.0377358490566,28.4450681160734,27.6304035820398,29.2452830188679
205000,267.36,4.26761353129887,276,28.0251572327044,28.472496177285,27.5778182881238,28.9308176100629
206000,267.26,4.15025860214113,276,28.0146750524109,28.4497126417339,27.5796374630879,28.9308176100629
207000,268.08,4.31506639344031,282,28.1006289308176,28.5529419699623,27.6483158916729,29.559748427673
208000,268.13,4.20114222082471,278,28.1058700209644,28.5462413229376,27.6654987189911,29.1404612159329
209000,267.65,3.99842140567671,277,28.0555555555556,28.4746772961925,27.6364338149186,29.0356394129979
210000,268.27,4.11171030304442,277,28.1205450733753,28.5515419604868,27.6895481862637,29.0356394129979
211000,268.43,3.77727120786657,278,28.1373165618449,28.5332569400279,27.7413761836618,29.1404612159329
212000,268.36,4.47331030116457,278,28.1299790356394,28.5988794864952,27.6610785847836,29.1404612159329
213000,268.77,4.18476071265995,277,28.1729559748428,28.6116101375954,27.7343018120902,29.0356394129979
214000,268.73,3.65384811679496,276,28.1687631027254,28.5517660499785,27.7857601554722,28.9308176100629
215000,269.51,4.09112120662206,278,28.2505241090147,28.6793628099185,27.8216854081109,29.1404612159329
216000,269.69,3.95605915532162,279,28.269392033543,28.6840732867213,27.8547107803646,29.2452830188679
217000,270.11,3.99720862198569,280,28.3134171907757,28.7324118052396,27.8944225763118,29.3501048218029
218000,270.62,4.15551234245343,281,28.3668763102725,28.8024646061272,27.9312880144179,29.4549266247379
219000,270.13,3.43086112817294,279,28.3155136268344,28.6751426759091,27.9558845777596,29.2452830188679
220000,270.29,4.1445960922238,280,28.332285115304,28.7667291501283,27.8978410804797,29.3501048218029
221000,270.3,4.16211873007394,279,28.3333333333333,28.7696141226493,27.8970525440174,29.2452830188679
222000,270.52,3.66109769927495,280,28.356394129979,28.7401569915383,27.9726312684198,29.3501048218029
223000,271.29,4.28833277391086,281,28.437106918239,28.8866176911856,27.9875961452924,29.4549266247379
224000,270.77,4.16055309066019,280,28.3825995807128,28.8187162568826,27.946482904543,29.3501048218029
225000,271.35,4.28616519994413,281,28.4433962264151,28.8926797903505,27.9941126624797,29.4549266247379
226000,271.09,3.87192693394622,279,28.416142557652,28.8220049197009,28.0102801956031,29.2452830188679
227000,271.79,4.14946753307949,282,28.4895178197065,28.9244724877442,28.0545631516688,29.559748427673
228000,271.67,3.91850053778821,282,28.4769392033543,28.8876834945271,28.0661949121815,29.559748427673
229000,272.24,3.96988664825584,281,28.5366876310273,28.9528183069451,28.1205569551094,29.4549266247379
230000,272.27,3.84249235194391,280,28.5398322851153,28.9426092612101,28.1370553090206,29.3501048218029
231000,271.6,3.73625426859521,280,28.4696016771488,28.8612425858066,28.0779607684911,29.3501048218029
232000,271.99,3.64731809593423,279,28.5104821802935,28.8928006389868,28.1281637216002,29.2452830188679
233000,272.77,3.6676444977146,281,28.5922431865828,28.9766922953579,28.2077940778077,29.4549266247379
234000,272.94,3.2716103593543,281,28.6100628930818,28.9529989894501,28.2671267967134,29.4549266247379
235000,272.6,4.10469059107807,281,28.5744234800839,29.004684548331,28.1441624118367,29.4549266247379
236000,273.45,3.72915079563239,283,28.6635220125786,29.0544183223933,28.2726257027639,29.664570230608
237000,273.07,3.7692402042284,281,28.6236897274633,29.0187882813657,28.228591173561,29.4549266247379
238000,272.75,3.6386671996624,281,28.5901467505241,28.9715584066732,28.208735094375,29.4549266247379
239000,273.26,3.70536057215718,281,28.643605870021,29.0320084457188,28.2552032943231,29.4549266247379
240000,273.31,3.57232629409957,280,28.6488469601677,29.0233046429874,28.274389277348,29.3501048218029
241000,273.38,3.9048791028764,283,28.6561844863732,29.0655009541799,28.2468680185664,29.664570230608
242000,273.53,3.37984220538967,280,28.6719077568134,29.0261889104182,28.3176266032086,29.3501048218029
243000,273.85,3.64421500879175,282,28.7054507337526,29.087443921257,28.3234575462482,29.559748427673
244000,273.74,3.97115864831676,282,28.6939203354298,29.1101843446873,28.2776563261722,29.559748427673
245000,273.73,3.60934533362683,284,28.6928721174004,29.0712102026863,28.3145340321146,29.769392033543
246000,274.25,3.79093815845262,283,28.7473794549266,29.1447524275108,28.3500064823425,29.664570230608
247000,274.52,3.5547094952977,282,28.7756813417191,29.1482923999264,28.4030702835118,29.559748427673
248000,275.03,3.57447460291281,283,28.8291404612159,29.2038233336387,28.4544575887932,29.664570230608
249000,274.2,3.21612100882948,281,28.7421383647799,29.0792579673825,28.4050187621772,29.4549266247379
250000,274.64,3.74306091995643,283,28.7882599580713,29.1806143521967,28.3959055639459,29.664570230608
251000,274.87,3.54097230269948,283,28.8123689727463,29.1835400736582,28.4411978718344,29.664570230608
